IsometricStaggeredTiledMapRenderer.java,renderTileLayer,rotations,int,0,DEF,i < $=0.501126348972,$ < n=0.162776187062,$ > 0=0.0353849306703,$=0.0267274007201,$ == 0=0.0239085759968,$ < 0=0.0178062655032,$ != 0=0.00850040838122,$ >= size=0.00418294686824,$ >= 0=0.00371364923194,$-- > 0=0.00211081979796,
IsometricTiledMapRenderer.java,renderTileLayer,row,int,0,NIL-FOR,i < $=0.600718021393,$ < n=0.148342683911,$=0.0243574604392,$ < 0=0.0066535603255,$-- > 0=0.00658900430426,$ == 0=0.00600646948442,$ > 0=0.00491003645584,$ >= 0=0.00288522336632,$ >= size=0.00281048123725,$ != 0=0.00202091783285,
IsometricTiledMapRenderer.java,renderTileLayer,row1,int,0,NIL-FOR,i < $=0.600718021393,$ < n=0.148342683911,$=0.0243574604392,$ < 0=0.0066535603255,$-- > 0=0.00658900430426,$ == 0=0.00600646948442,$ > 0=0.00491003645584,$ >= 0=0.00288522336632,$ >= size=0.00281048123725,$ != 0=0.00202091783285,
IsometricTiledMapRenderer.java,renderTileLayer,cell,Cell,0,DEF,$ == null=0.60771048069,$ != null=0.23795992136,$.size++ >= $.threshold=0.00153019931167,$-- > 0=0.000997900846414,$.size == 0=0.000880714564119,$ > 0=0.000387571140891,$.ordered=0.000361457263352,$.drawing=0.000331335846568,$.hasZeroValue=0.000238328851992,key.equals($.keyTable[index])=0.000196312423213,
IsometricTiledMapRenderer.java,renderTileLayer,tile,TiledMapTile,0,DEF,$ == null=0.508114278316,$ != null=0.363417685032,$ >= 0=0.000326824258082,$ > 0=0.00027801367105,$-- > 0=0.000266141170869,$ == 0=0.000258527434198,$.size++ >= $.threshold=0.000134937974508,$.size == 0=0.000131999579025,$ != 0=0.000128496831167,$=0.000104309685412,
IsometricTiledMapRenderer.java,renderTileLayer,flipX,boolean,0,DEF,$=0.468771338463,$-- > 0=0.0035451373551,$ > 0=0.00125655950978,$ >= 0=0.000799413246568,$ == 0=0.000691421912052,$.size++ >= $.threshold=0.000556711282115,$.size == 0=0.000520477653481,$ != 0=0.000481165305246,$ < 0=0.000423989171395,$ >= size=0.000415411923314,
IsometricTiledMapRenderer.java,renderTileLayer,flipY,boolean,0,DEF,$=0.468771338463,$-- > 0=0.0035451373551,$ > 0=0.00125655950978,$ >= 0=0.000799413246568,$ == 0=0.000691421912052,$.size++ >= $.threshold=0.000556711282115,$.size == 0=0.000520477653481,$ != 0=0.000481165305246,$ < 0=0.000423989171395,$ >= size=0.000415411923314,
IsometricTiledMapRenderer.java,renderTileLayer,rotations,int,0,DEF,i < $=0.501126348972,$ < n=0.162776187062,$ > 0=0.0353849306703,$=0.0267274007201,$ == 0=0.0239085759968,$ < 0=0.0178062655032,$ != 0=0.00850040838122,$ >= size=0.00418294686824,$ >= 0=0.00371364923194,$-- > 0=0.00211081979796,
Json.java,setElementType,metadata,FieldMetadata,0,SerializationException,$ == null=0.607610166073,$ != null=0.236856818199,$.size == 0=0.00173999555409,$ == 0=0.00144881592132,$.ordered=0.000368743145373,$ < 0=0.000218525194214,$ >= 0=0.000199166315724,$.size++ >= $.threshold=0.000155657093273,$ != 0=0.000126960527268,$=0.000123578167404,
Json.java,getFields,fields,OrderedMap<String,FieldMetadata>,0,RET,$ == null=0.587186157703,$ != null=0.233432456851,$.size == 0=0.00135573360603,$-- > 0=0.000444735080237,$.ordered=0.000431510241469,key.equals(keyTable[$])=0.000364343111869,$ >= 0=0.00023206291371,$ == 0=0.000229050012422,$ != 0=0.000224532501306,$.size++ >= $.threshold=0.000178122456418,
Json.java,getFields,i,int,0,NIL-FOR,$ < n=0.772254407406,i < $=0.119413919747,$ >= 0=0.0184793639928,$-- > 0=0.0140917021781,$=0.00786206591874,$ < 0=0.00141217559576,$ > 0=0.00111553817987,$ == 0=0.00109217385761,$ >= size=0.0009071630775,$ != 0=0.000899716513231,
Json.java,getFields,i,int,0,NIL-FOR,$ < n=0.772254407406,i < $=0.119413919747,$ >= 0=0.0184793639928,$-- > 0=0.0140917021781,$=0.00786206591874,$ < 0=0.00141217559576,$ > 0=0.00111553817987,$ == 0=0.00109217385761,$ >= size=0.0009071630775,$ != 0=0.000899716513231,
Json.java,getFields,n,int,0,NIL-FOR,i < $=0.977957129478,$ < n=0.00803100224584,$=0.00131866848096,$ == 0=0.000530583027285,$ > 0=0.000506695650984,$ < 0=0.000360211619409,$-- > 0=0.000356716627721,$ >= size=0.000152154316311,$ != 0=0.000147914033732,$ >= 0=0.000143803976243,
Json.java,writeFields,defaultValues,Object[],0,DEF,$ == null=0.666472256184,$ != null=0.21741746366,$.size == 0=0.00122191873379,$.size++ >= $.threshold=0.000995581969619,$-- > 0=0.000747653772123,$ == 0=0.000292987504508,$.ordered=0.000270813383395,$.drawing=0.000248245603871,$ > 0=0.000211118531297,$.hasZeroValue=0.000178562288056,
Json.java,writeFields,defaultValue,Object,0,DEF,$ == null=0.663161933422,$ != null=0.216337576509,$.size++ >= $.threshold=0.00595593079925,$.size == 0=0.00121584965382,$-- > 0=0.00074394029798,$ == 0=0.000291532254778,$.ordered=0.000269468291663,$.drawing=0.000247012590989,$ > 0=0.000210069934838,$.hasZeroValue=0.000177675392479,
Json.java,writeFields,value,Object,0,DEF,$ == null=0.663454174995,$ != null=0.222855836153,$.size == 0=0.00127273483668,$.size++ >= $.threshold=0.000702686200384,$.ordered=0.000269587035291,$ >= 0=0.000241202884354,$-- > 0=0.000230517660384,$ > 0=0.000175073480932,$ == 0=0.000146277277963,$ != 0=0.000111297274998,
Json.java,writeFields,defaultValue,Object,0,DEF,$ == null=0.663161933422,$ != null=0.216337576509,$.size++ >= $.threshold=0.00595593079925,$.size == 0=0.00121584965382,$-- > 0=0.00074394029798,$ == 0=0.000291532254778,$.ordered=0.000269468291663,$.drawing=0.000247012590989,$ > 0=0.000210069934838,$.hasZeroValue=0.000177675392479,
Json.java,writeFields,value,Object,0,DEF,$ == null=0.663454174995,$ != null=0.222855836153,$.size == 0=0.00127273483668,$.size++ >= $.threshold=0.000702686200384,$.ordered=0.000269587035291,$ >= 0=0.000241202884354,$-- > 0=0.000230517660384,$ > 0=0.000175073480932,$ == 0=0.000146277277963,$ != 0=0.000111297274998,
Json.java,writeFields,defaultValue,Object,0,DEF,$ == null=0.663161933422,$ != null=0.216337576509,$.size++ >= $.threshold=0.00595593079925,$.size == 0=0.00121584965382,$-- > 0=0.00074394029798,$ == 0=0.000291532254778,$.ordered=0.000269468291663,$.drawing=0.000247012590989,$ > 0=0.000210069934838,$.hasZeroValue=0.000177675392479,
Json.java,writeFields,value,Object,0,DEF,$ == null=0.663454174995,$ != null=0.222855836153,$.size == 0=0.00127273483668,$.size++ >= $.threshold=0.000702686200384,$.ordered=0.000269587035291,$ >= 0=0.000241202884354,$-- > 0=0.000230517660384,$ > 0=0.000175073480932,$ == 0=0.000146277277963,$ != 0=0.000111297274998,
Json.java,writeFields,THIS,Json,0,DEF,$ == null=0.566067755222,$ != null=0.201829984784,$.size++ >= $.threshold=0.0114343101159,$.size == 0=0.00235007889569,$.ordered=0.00154871761333,$-- > 0=0.00142823066562,$.drawing=0.000474219501484,$ > 0=0.000403296289733,$.hasZeroValue=0.000341104576364,key.equals($.keyTable[index])=0.000280969077721,
Json.java,writeField,metadata,FieldMetadata,0,SerializationException,$ == null=0.607826709747,$ != null=0.236941248178,$.size == 0=0.00188964302652,$ == 0=0.00093699246645,$.ordered=0.000368874578271,$ >= 0=0.000202746130526,$ < 0=0.000199474772671,$.size++ >= $.threshold=0.000155712579726,$ != 0=0.000145456840983,$=0.000123622216051,
Json.java,writeField,elementType,Class,0,DEF,$ == null=0.679171204567,$ != null=0.203944414854,$.size == 0=0.00130565930158,$-- > 0=0.000761899573263,$.ordered=0.000275973463431,$.drawing=0.000252975674812,$ > 0=0.000215141189983,key.equals($.keyTable[index])=0.000149884988787,$ >= 0=0.000145297060953,$.size++ >= $.threshold=0.000137777708005,
Json.java,writeField,THIS,Json,0,DEF,$ == null=0.566067755222,$ != null=0.201829984784,$.size++ >= $.threshold=0.0114343101159,$.size == 0=0.00235007889569,$.ordered=0.00154871761333,$-- > 0=0.00142823066562,$.drawing=0.000474219501484,$ > 0=0.000403296289733,$.hasZeroValue=0.000341104576364,key.equals($.keyTable[index])=0.000280969077721,
Json.java,writeValue,value,Object,1,DEF,$ == null=0.748112440109,$ != null=0.158979415894,$.size == 0=0.00103766017128,$.size++ >= $.threshold=0.000566937203985,$ == 0=0.000354279327439,$.ordered=0.000219794193981,$ >= 0=0.000196652603336,$-- > 0=0.000187940953765,$ > 0=0.000130444619572,$ != 0=9.0740613814e-05,
Json.java,writeValue,value,Object,1,DEF,$ == null=0.748112440109,$ != null=0.158979415894,$.size == 0=0.00103766017128,$.size++ >= $.threshold=0.000566937203985,$ == 0=0.000354279327439,$.ordered=0.000219794193981,$ >= 0=0.000196652603336,$-- > 0=0.000187940953765,$ > 0=0.000130444619572,$ != 0=9.0740613814e-05,
Json.java,writeValue,value,Object,0,RET,$ == null=0.649924874306,$ != null=0.183356791735,$.size == 0=0.00192954973318,$.size++ >= $.threshold=0.000930299283937,$ == 0=0.00069308874663,$.ordered=0.000394952832721,$ >= 0=0.000336672557751,$ < 0=0.000241973481025,$ != 0=0.000163053744473,$=0.000132361907163,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,knownType,Class,0,RET,$ == null=0.633720695972,$ != null=0.192656114697,$.size == 0=0.00211319397204,$ == 0=0.00104784173891,$.ordered=0.000412513647461,$ < 0=0.000250108656473,$ >= 0=0.000226731659495,$.size++ >= $.threshold=0.00017413389287,$ != 0=0.00016266485909,$=0.000138247138239,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,actualType,Class,0,RET,$ == null=0.604405760765,$ != null=0.20196673274,$.size == 0=0.00949104689062,$.size++ >= $.threshold=0.00154796033166,$.ordered=0.0012946119532,$ == 0=0.000942377198953,$-- > 0=0.000445703102741,$.drawing=0.000396412011469,key.equals(keyTable[$])=0.000365136162145,$ < 0=0.000353824114427,
Json.java,writeValue,value,Object,0,RET,$ == null=0.649924874306,$ != null=0.183356791735,$.size == 0=0.00192954973318,$.size++ >= $.threshold=0.000930299283937,$ == 0=0.00069308874663,$.ordered=0.000394952832721,$ >= 0=0.000336672557751,$ < 0=0.000241973481025,$ != 0=0.000163053744473,$=0.000132361907163,
Json.java,writeValue,serializer,Serializer,0,RET,$ == null=0.634656965733,$ != null=0.202668353915,$.size == 0=0.00188422121573,$ == 0=0.000979667180218,$ < 0=0.000671091547702,$.ordered=0.000385674706195,$ >= 0=0.000211980048334,$.size++ >= $.threshold=0.000160315044923,$ != 0=0.000159223331138,$=0.000129252497572,
Json.java,writeValue,value,Object,0,SerializationException:RET,$ == null=0.608470857143,$ != null=0.246010497212,$.size == 0=0.00168419012334,$.size++ >= $.threshold=0.000812003389001,$ == 0=0.00060495629441,$.ordered=0.000344731030054,$ >= 0=0.000293861638056,$ < 0=0.000211204373045,$ != 0=0.000142320015584,$=0.000115530907351,
Json.java,writeValue,actualType,Class,0,SerializationException,$ == null=0.572465717793,$ != null=0.256553858519,$.size == 0=0.00838095508516,$.size++ >= $.threshold=0.00136690796353,$.ordered=0.00114319170825,$ == 0=0.000832154881209,$-- > 0=0.000393572787289,$.drawing=0.000350046902895,key.equals(keyTable[$])=0.000322429114021,$ < 0=0.00031244015554,
Json.java,writeValue,knownType,Class,0,SerializationException,$ == null=0.601269185543,$ != null=0.245149880648,$.size == 0=0.00186925660819,$ == 0=0.000926883716602,$.ordered=0.000364894978702,$ < 0=0.000221237263759,$ >= 0=0.000200558788492,$.size++ >= $.threshold=0.000154032662977,$ != 0=0.000143887576996,$=0.000122288518469,
Json.java,writeValue,knownType,Class,0,SerializationException,$ == null=0.601269185543,$ != null=0.245149880648,$.size == 0=0.00186925660819,$ == 0=0.000926883716602,$.ordered=0.000364894978702,$ < 0=0.000221237263759,$ >= 0=0.000200558788492,$.size++ >= $.threshold=0.000154032662977,$ != 0=0.000143887576996,$=0.000122288518469,
Json.java,writeValue,i,int,0,NIL-FOR,$ < n=0.753984510899,i < $=0.133996754885,$-- > 0=0.015812581405,$ >= 0=0.0109673542902,$=0.00882218312472,$ < 0=0.00221914704889,$ == 0=0.0014382370282,$ >= size=0.00101794605143,$ != 0=0.000803798029665,$ > 0=0.000464731478132,
Json.java,writeValue,n,int,0,NIL-FOR,i < $=0.987536728382,$ < n=0.00477254670113,$=0.000746862031519,$ < 0=0.000287340895738,$-- > 0=0.00020203582244,$ == 0=0.000145317346323,$ > 0=9.00788727449e-05,$ >= 0=8.84221444721e-05,$ >= size=8.61765438458e-05,$ != 0=6.87592837494e-05,
Json.java,writeValue,value,Object,0,SerializationException:RET,$ == null=0.608470857143,$ != null=0.246010497212,$.size == 0=0.00168419012334,$.size++ >= $.threshold=0.000812003389001,$ == 0=0.00060495629441,$.ordered=0.000344731030054,$ >= 0=0.000293861638056,$ < 0=0.000211204373045,$ != 0=0.000142320015584,$=0.000115530907351,
Json.java,writeValue,actualType,Class,0,SerializationException,$ == null=0.572465717793,$ != null=0.256553858519,$.size == 0=0.00838095508516,$.size++ >= $.threshold=0.00136690796353,$.ordered=0.00114319170825,$ == 0=0.000832154881209,$-- > 0=0.000393572787289,$.drawing=0.000350046902895,key.equals(keyTable[$])=0.000322429114021,$ < 0=0.00031244015554,
Json.java,writeValue,knownType,Class,0,SerializationException,$ == null=0.601269185543,$ != null=0.245149880648,$.size == 0=0.00186925660819,$ == 0=0.000926883716602,$.ordered=0.000364894978702,$ < 0=0.000221237263759,$ >= 0=0.000200558788492,$.size++ >= $.threshold=0.000154032662977,$ != 0=0.000143887576996,$=0.000122288518469,
Json.java,writeValue,knownType,Class,0,SerializationException,$ == null=0.601269185543,$ != null=0.245149880648,$.size == 0=0.00186925660819,$ == 0=0.000926883716602,$.ordered=0.000364894978702,$ < 0=0.000221237263759,$ >= 0=0.000200558788492,$.size++ >= $.threshold=0.000154032662977,$ != 0=0.000143887576996,$=0.000122288518469,
Json.java,writeValue,i,int,0,NIL-FOR,$ < n=0.753984510899,i < $=0.133996754885,$-- > 0=0.015812581405,$ >= 0=0.0109673542902,$=0.00882218312472,$ < 0=0.00221914704889,$ == 0=0.0014382370282,$ >= size=0.00101794605143,$ != 0=0.000803798029665,$ > 0=0.000464731478132,
Json.java,writeValue,n,int,0,NIL-FOR,i < $=0.987536728382,$ < n=0.00477254670113,$=0.000746862031519,$ < 0=0.000287340895738,$-- > 0=0.00020203582244,$ == 0=0.000145317346323,$ > 0=9.00788727449e-05,$ >= 0=8.84221444721e-05,$ >= size=8.61765438458e-05,$ != 0=6.87592837494e-05,
